window,jd_mean,jd_median,jd__TIME_STAMP,jd__lon,jd__lat,jd__speed,jd__technology,jd__lte_band,jd__lte_serv_rsrp,jd__lte_serv_rsrq,jd__lte_serv_rssi,jd__lte_cqi0,jd__lte_cqi1,jd__nr_band,jd__nr_serv_rsrp,jd__nr_serv_rsrq,jd__nr_serv_sinr,jd__nr_cqi,jd__dl_tput,jd__ul_tput,jd__lte_nbr_rsrp,jd__lte_nbr_rsrq,jd__irat_rsrp,jd__irat_rsrq,jd__nr_nbr_rsrp,jd__nr_nbr_rsrq,jd__lte_ho_category,jd__nr_ho_category
89,16.20969350690009,18.058307971144075,0.11111661418630289,20.70646196220799,20.80261017059309,22.7361340027496,1.945075308559259,0.0,18.186655609225397,2.4057073627600505,14.275045172062049,16.878168645174,11.456449385835693,0.0,23.591329031368286,24.83776119408836,24.180966803234483,17.929960333062752,25.11908651759978,43.90994056268686,22.186158765704135,24.253772115174915,44.53096179786033,1.3234491985491554,22.15136096924455,17.925813396870648,0.0021936389864738014,0.005852621618258938
90,14.511205736902165,17.723803260668888,0.11111661418630289,20.70646196220799,20.80261017059309,1.249047920648036,1.945075308559259,0.0,15.218246887988258,1.961836144207023,12.234661224983931,17.725117531749685,16.415139068200546,0.0,23.591329031368286,24.83776119408836,24.180966803234483,17.722488989588086,19.58311992649941,28.285834333576453,22.186158765704135,24.253772115174915,44.53096179786033,1.3234491985491554,20.492334513013144,17.925813396870648,0.0021936389864738014,0.005852621618258938
91,14.902081812184045,17.71347695171292,0.11111661418630289,20.70646196220799,20.80261017059309,3.1560135586630773,1.945075308559259,0.0,17.501140506555195,4.201101246846953,14.36195188141925,17.102143005441604,15.553868424899077,0.0,23.591329031368286,24.83776119408836,24.180966803234483,25.168316090274967,19.426469501804426,22.43955851308994,22.186158765704135,24.253772115174915,44.53096179786033,1.3234491985491554,22.140041768789036,17.925813396870648,0.0021936389864738014,0.005852621618258938
92,14.65248059737285,17.787964919000963,0.11111661418630289,20.70646196220799,20.80261017059309,3.1560135586630773,1.945075308559259,0.0,17.00641889797279,1.905441640543886,12.70624084596109,17.650116441131278,14.555633284843822,0.0,23.591329031368286,24.83776119408836,24.180966803234483,25.168316090274967,19.426469501804426,22.43955851308994,22.186158765704135,24.253772115174915,44.53096179786033,1.3234491985491554,20.546764138407173,17.925813396870648,0.0021936389864738014,0.005852621618258938
93,15.548383319964369,18.41024133360434,0.11111661418630289,20.70646196220799,20.80261017059309,3.1560135586630773,1.945075308559259,0.0,18.882784430251423,7.050252118525574,17.93769823695726,16.369798707546572,14.893020427412157,0.0,23.591329031368286,23.55378710195477,24.180966803234483,25.168316090274967,19.426469501804426,33.501435235497674,22.186158765704135,24.253772115174915,43.85795013233304,1.3234491985491554,23.39096713098218,17.925813396870648,0.0021936389864738014,0.040526641435789094
94,13.979335327522357,18.192834225942942,0.11111661418630289,20.70646196220799,20.80261017059309,3.1560135586630773,1.945075308559259,0.0,18.459855055015236,3.918424960216762,16.930850807015766,20.578746034266935,15.388842793258691,0.0,23.591329031368286,24.83776119408836,24.180966803234483,23.642396726230473,19.426469501804426,22.43955851308994,21.823888259065363,22.498397103708673,17.264025832388256,1.3234491985491554,22.50261943059538,17.925813396870648,0.0021936389864738014,0.005852621618258938
95,15.421460486535015,17.79966566748069,0.11111661418630289,20.70646196220799,21.836461935280578,3.1560135586630773,22.188912479382058,0.0,10.78409963197817,4.199767797302096,6.0299724776584345,17.48409094729405,10.983664558690844,0.0,23.591329031368286,24.83776119408836,24.180966803234483,44.14621007797848,19.426469501804426,22.43955851308994,17.673517938090725,21.042503009426706,44.53096179786033,1.3234491985491554,22.35082396430052,17.925813396870648,0.0021936389864738014,0.005852621618258938
96,14.885637547894078,17.359548158958297,0.11111661418630289,20.70646196220799,21.499955001480764,3.1560135586630773,22.188912479382058,0.0,11.138419763965803,5.068214163090613,8.063855764958568,9.921564068727301,2.1892723563236722,0.0,23.591329031368286,24.83776119408836,24.180966803234483,44.14621007797848,19.426469501804426,22.43955851308994,16.793282921045943,21.428117851464602,44.53096179786033,1.3234491985491554,22.35082396430052,17.925813396870648,0.0021936389864738014,0.005852621618258938
97,15.100492332744182,17.289391376276924,0.11111661418630289,20.70646196220799,21.499955001480764,3.1560135586630773,22.188912479382058,0.0,13.975462632666797,3.297136780798145,5.919458546557468,13.597685562362827,6.5890892642445795,0.0,23.591329031368286,24.83776119408836,24.180966803234483,44.14621007797848,19.426469501804426,22.43955851308994,16.652969355683204,20.157149153366166,44.53096179786033,1.3234491985491554,22.35082396430052,17.925813396870648,0.0021936389864738014,0.005852621618258938
98,14.874596930591464,18.676141449337536,0.11111661418630289,20.70646196220799,21.499955001480764,3.1560135586630773,22.188912479382058,0.0,9.585844288219262,5.726147584706786,5.541089114122295,13.38207605982782,1.2099400273333434,0.0,23.591329031368286,24.83776119408836,24.180966803234483,44.14621007797848,19.426469501804426,20.161956874095672,19.47936313657188,21.668812267921396,44.53096179786033,1.3234491985491554,22.35082396430052,17.925813396870648,0.0021936389864738014,0.005852621618258938
99,15.580773499109295,18.676141449337536,0.11111661418630289,20.70646196220799,21.499955001480764,3.1560135586630773,22.188912479382058,0.0,17.425395083468494,4.746176915505034,10.064705941992278,16.41945756774761,1.8820604862479862,0.0,23.591329031368286,24.83776119408836,24.180966803234483,44.14621007797848,19.426469501804426,21.96445397472724,22.082174276432667,20.531395888140764,44.53096179786033,1.3234491985491554,22.35082396430052,17.925813396870648,0.0021936389864738014,0.005852621618258938
